,From,To,Day,Month,Distance,Occupancy,Fuel_Cost,Ground_Cost,Price
3581,1,3,7,6,2079.0,96,8108.1,1770,4009.5
3582,4,6,2,6,623.48,80,2431.572,1950,540.3493333
3583,1,3,7,4,2079.0,96,8108.1,1770,3626.162791
3584,1,3,4,5,2079.0,76,8108.1,1770,2917.306452
3585,2,1,4,3,1717.93,85,6699.927,1400,1761.421899
3586,1,3,2,5,2079.0,90,8108.1,1770,2917.306452
3587,2,1,3,9,1717.93,85,6699.927,1400,1677.97814
3588,7,2,3,6,1561.76,79,6090.864,1925,1997.00459
3589,4,6,3,6,623.48,80,2431.572,1950,552.63
3590,1,3,2,5,2079.0,75,8108.1,1770,2201.294118
3591,1,3,3,5,2079.0,89,8108.1,1770,2512.125
3592,7,2,6,1,1561.76,81,6090.864,1925,1509.701333
3593,2,1,3,6,1717.93,87,6699.927,1400,2410.64371
3594,7,2,5,6,1561.76,84,6090.864,1925,2073.812459
3595,1,3,7,5,2079.0,94,8108.1,1770,3465.0
3596,2,1,6,3,1717.93,80,6699.927,1400,1576.453412
3597,1,3,7,5,2079.0,93,8108.1,1770,3378.375
3598,7,2,7,1,1561.76,90,6090.864,1925,2537.86
3599,2,1,6,3,1717.93,82,6699.927,1400,2147.4125
3600,1,3,6,12,2079.0,82,8108.1,1770,2760.639344
3601,1,3,5,6,2079.0,84,8108.1,1770,2444.22973
3602,2,1,5,6,1717.93,80,6699.927,1400,1739.404125
3603,1,3,3,9,2079.0,86,8108.1,1770,2970.0
3604,2,1,5,4,1717.93,80,6699.927,1400,2045.154762
3605,1,3,6,12,2079.0,76,8108.1,1770,2530.956522
3606,7,2,7,1,1561.76,95,6090.864,1925,2791.230638
3607,7,2,4,6,1561.76,76,6090.864,1925,1621.827692
3608,7,2,3,5,1561.76,89,6090.864,1925,1802.030769
3609,7,2,5,6,1561.76,77,6090.864,1925,2067.035294
3610,1,3,5,3,2079.0,75,8108.1,1770,1834.411765
3611,2,1,2,6,1717.93,85,6699.927,1400,1976.796164
3612,1,3,2,6,2079.0,83,8108.1,1770,2368.481013
3613,2,1,4,9,1717.93,89,6699.927,1400,2290.573333
3614,7,2,4,6,1561.76,86,6090.864,1925,1301.466667
3615,1,3,5,9,2079.0,83,8108.1,1770,1962.202247
3616,7,2,5,6,1561.76,87,6090.864,1925,1791.430588
3617,7,2,6,9,1561.76,78,6090.864,1925,1450.205714
3618,2,1,5,6,1717.93,84,6699.927,1400,1717.93
3619,7,2,5,12,1561.76,82,6090.864,1925,1421.377079
3620,1,3,4,3,2079.0,89,8108.1,1770,2910.6
3621,1,3,7,5,2079.0,93,8108.1,1770,3118.5
3622,1,3,3,5,2079.0,81,8108.1,1770,2760.639344
3623,1,3,7,5,2079.0,99,8108.1,1770,4252.5
3624,1,3,7,6,2079.0,90,8108.1,1770,3861.0
3625,1,3,2,5,2079.0,77,8108.1,1770,2740.5
3626,7,2,5,9,1561.76,75,6090.864,1925,2227.428197
3627,1,3,7,1,2079.0,91,8108.1,1770,3243.24
3628,2,1,2,4,1717.93,89,6699.927,1400,1916.152692
3629,1,3,2,6,2079.0,77,8108.1,1770,2533.78125
3630,7,2,5,6,1561.76,77,6090.864,1925,1802.030769
3631,1,3,5,3,2079.0,76,8108.1,1770,2425.5
3632,1,3,4,3,2079.0,82,8108.1,1770,2165.625
3633,2,1,6,6,1717.93,83,6699.927,1400,2016.700435
3634,7,2,1,3,1561.76,91,6090.864,1925,2811.168
3635,2,1,5,3,1717.93,80,6699.927,1400,1740.240779
3636,1,3,5,9,2079.0,77,8108.1,1770,2079.0
3637,7,2,5,12,1561.76,81,6090.864,1925,1582.042597
3638,1,3,2,6,2079.0,81,8108.1,1770,2615.516129
3639,2,1,5,3,1717.93,81,6699.927,1400,2493.769355
3640,2,1,2,3,1717.93,76,6699.927,1400,1717.93
3641,1,3,4,5,2079.0,76,8108.1,1770,2162.16
3642,2,1,4,12,1717.93,77,6699.927,1400,2378.672308
3643,2,1,6,12,1717.93,78,6699.927,1400,2047.396027
3644,1,3,5,6,2079.0,80,8108.1,1770,2227.5
3645,1,3,1,1,2079.0,92,8108.1,1770,4019.4
3646,7,2,2,3,1561.76,79,6090.864,1925,1833.370435
3647,4,6,1,3,623.48,93,2431.572,1950,1030.650612
3648,1,3,1,1,2079.0,97,8108.1,1770,4009.5
3649,1,3,3,5,2079.0,83,8108.1,1770,3014.55
3650,2,1,5,3,1717.93,79,6699.927,1400,1914.264857
3651,5,7,3,9,1363.71,82,5318.469,1850,1301.723182
3652,4,6,2,6,623.48,75,2431.572,1950,550.1294118
3653,1,3,1,3,2079.0,93,8108.1,1770,3898.125
3654,4,6,2,6,623.48,86,2431.572,1950,748.176
3655,1,3,6,12,2079.0,82,8108.1,1770,2476.455882
3656,7,2,3,5,1561.76,76,6090.864,1925,1582.864865
3657,2,1,6,3,1717.93,87,6699.927,1400,1618.050349
3658,2,1,2,3,1717.93,80,6699.927,1400,2034.390789
3659,7,2,4,9,1561.76,86,6090.864,1925,1384.287273
3660,1,3,1,1,2079.0,97,8108.1,1770,3955.170732
3661,7,2,5,6,1561.76,80,6090.864,1925,1467.678072
3662,7,2,6,1,1561.76,88,6090.864,1925,1601.298228
3663,7,2,6,6,1561.76,78,6090.864,1925,1697.565217
3664,7,2,6,3,1561.76,75,6090.864,1925,1818.168358
3665,1,3,1,1,2079.0,100,8108.1,1770,3660.847826
3666,1,3,2,5,2079.0,86,8108.1,1770,2398.846154
3667,1,3,1,3,2079.0,97,8108.1,1770,3742.2
3668,1,3,6,9,2079.0,76,8108.1,1770,2275.662162
3669,5,7,5,9,1363.71,90,5318.469,1850,1519.562571
3670,7,2,6,12,1561.76,85,6090.864,1925,1691.906667
3671,7,2,4,6,1561.76,88,6090.864,1925,1748.238806
3672,7,2,6,1,1561.76,84,6090.864,1925,1394.428571
3673,2,1,6,5,1717.93,77,6699.927,1400,1738.627952
3674,1,3,7,5,2079.0,94,8108.1,1770,3450.255319
3675,1,3,1,3,2079.0,90,8108.1,1770,4252.5
3676,1,3,4,3,2079.0,84,8108.1,1770,2398.846154
3677,7,2,5,1,1561.76,77,6090.864,1925,1561.76
3678,7,2,7,1,1561.76,97,6090.864,1925,2691.54383
3679,4,6,6,1,623.48,86,2431.572,1950,638.6868293
3680,1,3,7,6,2079.0,90,8108.1,1770,3450.255319
3681,1,3,5,9,2079.0,85,8108.1,1770,2079.0
3682,7,2,7,5,1561.76,100,6090.864,1925,2724.0
3683,1,3,6,9,2079.0,83,8108.1,1770,2371.816901
3684,1,3,5,9,2079.0,88,8108.1,1770,2513.41791
3685,7,2,6,12,1561.76,76,6090.864,1925,1617.537143
3686,7,2,2,5,1561.76,80,6090.864,1925,1845.716364
3687,1,3,4,5,2079.0,75,8108.1,1770,2104.048193
3688,1,3,1,1,2079.0,92,8108.1,1770,4107.292683
3689,7,2,5,6,1561.76,75,6090.864,1925,1756.98
3690,1,3,3,5,2079.0,76,8108.1,1770,1984.5
3691,7,2,1,3,1561.76,90,6090.864,1925,3019.402667
3692,4,6,2,6,623.48,90,2431.572,1950,615.5878481
3693,7,2,6,9,1561.76,90,6090.864,1925,1485.576585
3694,2,1,7,4,1717.93,92,6699.927,1400,3137.089565
3695,7,2,5,9,1561.76,80,6090.864,1925,1719.912911
3696,7,2,5,6,1561.76,77,6090.864,1925,1681.895385
3697,7,2,3,5,1561.76,87,6090.864,1925,1446.074074
3698,1,3,3,9,2079.0,82,8108.1,1770,1901.52439
3699,7,2,7,5,1561.76,93,6090.864,1925,3396.828
3700,2,1,5,1,1717.93,90,6699.927,1400,1696.979634
3701,1,3,6,9,2079.0,75,8108.1,1770,1834.411765
3702,7,2,5,6,1561.76,76,6090.864,1925,1400.198621
3703,1,3,1,1,2079.0,99,8108.1,1770,4351.395349
3704,7,2,4,5,1561.76,90,6090.864,1925,1697.565217
3705,1,3,2,5,2079.0,83,8108.1,1770,2826.140625
3706,7,2,1,3,1561.76,91,6090.864,1925,2677.302857
3707,1,3,2,5,2079.0,86,8108.1,1770,2158.961538
3708,4,6,7,1,623.48,100,2431.572,1950,1034.711489
3709,7,2,7,1,1561.76,90,6090.864,1925,2928.3
3710,4,6,5,9,623.48,81,2431.572,1950,578.9457143
3711,2,1,1,3,1717.93,90,6699.927,1400,3519.661463
3712,2,1,3,9,1717.93,80,6699.927,1400,2135.141571
3713,4,6,2,5,623.48,90,2431.572,1950,607.2857143
3714,2,1,7,6,1717.93,98,6699.927,1400,3221.11875
3715,1,3,5,9,2079.0,88,8108.1,1770,2459.661972
3716,5,7,4,3,1363.71,86,5318.469,1850,1222.636552
3717,1,3,3,5,2079.0,85,8108.1,1770,2772.0
3718,2,1,5,12,1717.93,86,6699.927,1400,1738.627952
3719,2,1,7,4,1717.93,99,6699.927,1400,3070.342979
3720,2,1,4,5,1717.93,78,6699.927,1400,1914.264857
3721,7,2,1,3,1561.76,90,6090.864,1925,2928.3
3722,2,1,1,4,1717.93,98,6699.927,1400,3162.552955
3723,1,3,6,9,2079.0,75,8108.1,1770,2030.651163
3724,1,3,5,6,2079.0,87,8108.1,1770,2107.094595
3725,4,6,2,5,623.48,77,2431.572,1950,647.46
3726,7,2,5,12,1561.76,86,6090.864,1925,1621.827692
3727,1,3,5,6,2079.0,86,8108.1,1770,2079.0
3728,1,3,7,6,2079.0,91,8108.1,1770,3182.142857
3729,1,3,6,12,2079.0,79,8108.1,1770,2760.639344
3730,1,3,2,5,2079.0,75,8108.1,1770,2440.565217
3731,7,2,6,12,1561.76,84,6090.864,1925,2150.620328
3732,1,3,5,6,2079.0,78,8108.1,1770,1977.585366
3733,7,2,4,3,1561.76,83,6090.864,1925,1485.576585
3734,1,3,5,6,2079.0,84,8108.1,1770,2392.273973
3735,2,1,3,6,1717.93,89,6699.927,1400,1932.67125
3736,1,3,6,6,2079.0,85,8108.1,1770,2878.615385
3737,7,2,5,9,1561.76,75,6090.864,1925,2007.977143
3738,2,1,2,6,1717.93,85,6699.927,1400,1923.05597
3739,2,1,2,5,1717.93,80,6699.927,1400,1540.213103
3740,2,1,7,5,1717.93,91,6699.927,1400,3607.653
3741,7,2,7,5,1561.76,100,6090.864,1925,2635.47
3742,7,2,1,4,1561.76,99,6090.864,1925,2492.170213
3743,1,3,5,6,2079.0,83,8108.1,1770,2590.753846
3744,1,3,7,5,2079.0,94,8108.1,1770,4677.75
3745,7,2,4,12,1561.76,85,6090.864,1925,2097.886567
3746,5,7,5,6,1363.71,87,5318.469,1850,1944.963443
3747,1,3,5,3,2079.0,77,8108.1,1770,2201.294118
3748,1,3,5,3,2079.0,80,8108.1,1770,1935.62069
3749,4,6,7,5,623.48,97,2431.572,1950,1205.394667
3750,2,1,3,12,1717.93,77,6699.927,1400,2112.209016
3751,7,2,7,6,1561.76,98,6090.864,1925,3428.253659
3752,1,3,5,9,2079.0,75,8108.1,1770,2512.125
3753,4,6,5,6,623.48,78,2431.572,1950,591.9113924
3754,7,2,5,6,1561.76,83,6090.864,1925,1582.042597
3755,2,1,3,3,1717.93,85,6699.927,1400,1999.978209
3756,7,2,6,5,1561.76,81,6090.864,1925,1656.989268
3757,2,1,1,3,1717.93,98,6699.927,1400,3006.3775
3758,4,6,7,1,623.48,91,2431.572,1950,1140.512195
3759,2,1,5,6,1717.93,83,6699.927,1400,1779.284643
3760,7,2,4,12,1561.76,89,6090.864,1925,1626.833333
3761,7,2,5,9,1561.76,82,6090.864,1925,1998.134118
3762,5,7,3,6,1363.71,76,5318.469,1850,1347.07939
3763,1,3,3,9,2079.0,86,8108.1,1770,1792.241379
3764,2,1,6,9,1717.93,76,6699.927,1400,1737.90593
3765,2,1,6,5,1717.93,89,6699.927,1400,1982.226923
3766,1,3,2,6,2079.0,77,8108.1,1770,2227.5
3767,2,1,2,5,1717.93,76,6699.927,1400,1894.775735
3768,4,6,2,3,623.48,86,2431.572,1950,847.543125
3769,7,2,4,6,1561.76,76,6090.864,1925,1400.198621
3770,1,3,5,6,2079.0,85,8108.1,1770,2201.294118
3771,7,2,6,1,1561.76,89,6090.864,1925,1929.232941
3772,2,1,4,5,1717.93,75,6699.927,1400,2177.657746
3773,1,3,5,3,2079.0,79,8108.1,1770,2444.22973
3774,7,2,4,6,1561.76,89,6090.864,1925,2115.932903
3775,7,2,5,12,1561.76,77,6090.864,1925,1525.44
3776,7,2,4,3,1561.76,78,6090.864,1925,1582.864865
3777,1,3,2,6,2079.0,75,8108.1,1770,1892.123596
3778,7,2,2,3,1561.76,85,6090.864,1925,1933.607619
3779,7,2,1,3,1561.76,92,6090.864,1925,2953.763478
3780,1,3,7,6,2079.0,94,8108.1,1770,4677.75
3781,2,1,5,12,1717.93,78,6699.927,1400,2319.2055
3782,2,1,3,12,1717.93,87,6699.927,1400,1673.308442
3783,1,3,5,6,2079.0,75,8108.1,1770,2254.337349
3784,7,2,5,6,1561.76,90,6090.864,1925,1561.76
3785,1,3,2,5,2079.0,86,8108.1,1770,2568.176471
3786,2,1,4,5,1717.93,85,6699.927,1400,1431.608333
3787,2,1,5,1,1717.93,75,6699.927,1400,2117.99589
3788,2,1,5,1,1717.93,84,6699.927,1400,2061.516
3789,2,1,1,4,1717.93,99,6699.927,1400,2684.265625
3790,1,3,2,6,2079.0,76,8108.1,1770,1901.52439
3791,7,2,3,5,1561.76,88,6090.864,1925,1764.585974
3792,2,1,4,9,1717.93,76,6699.927,1400,1764.996575
3793,7,2,6,12,1561.76,89,6090.864,1925,1664.507368
3794,7,2,6,9,1561.76,87,6090.864,1925,1464.15
3795,1,3,2,6,2079.0,84,8108.1,1770,2129.707317
3796,7,2,4,3,1561.76,87,6090.864,1925,2191.501935
3797,7,2,6,9,1561.76,85,6090.864,1925,1847.716056
3798,1,3,6,9,2079.0,89,8108.1,1770,2556.147541
3799,1,3,5,3,2079.0,90,8108.1,1770,2699.597015
3800,1,3,4,3,2079.0,81,8108.1,1770,2025.0
3801,1,3,6,12,2079.0,88,8108.1,1770,2792.686567
3802,7,2,6,1,1561.76,76,6090.864,1925,1400.198621
3803,7,2,5,9,1561.76,76,6090.864,1925,1668.729863
3804,1,3,7,6,2079.0,92,8108.1,1770,3955.170732
3805,1,3,2,6,2079.0,78,8108.1,1770,2131.632911
3806,1,3,4,3,2079.0,85,8108.1,1770,1871.1
3807,1,3,7,1,2079.0,92,8108.1,1770,4351.395349
3808,1,3,2,6,2079.0,78,8108.1,1770,2533.78125
3809,7,2,5,9,1561.76,81,6090.864,1925,1446.074074
3810,2,1,3,5,1717.93,90,6699.927,1400,1835.596438
3811,1,3,2,6,2079.0,89,8108.1,1770,2871.0
3812,1,3,2,3,2079.0,77,8108.1,1770,2104.048193
3813,1,3,3,5,2079.0,76,8108.1,1770,2444.22973
3814,7,2,6,5,1561.76,75,6090.864,1925,1405.584
3815,1,3,5,3,2079.0,81,8108.1,1770,1953.759036
3816,7,2,7,1,1561.76,94,6090.864,1925,2851.909565
3817,1,3,5,6,2079.0,82,8108.1,1770,1930.5
3818,1,3,2,6,2079.0,89,8108.1,1770,1751.966292
3819,1,3,5,6,2079.0,85,8108.1,1770,2103.174419
3820,2,1,5,12,1717.93,85,6699.927,1400,1923.05597
3821,4,6,3,12,623.48,81,2431.572,1950,727.3933333
3822,2,1,5,4,1717.93,81,6699.927,1400,2450.162459
3823,4,6,2,6,623.48,87,2431.572,1950,904.046
3824,7,2,3,3,1561.76,79,6090.864,1925,1774.727273
3825,1,3,4,3,2079.0,82,8108.1,1770,2528.513514
3826,1,3,5,6,2079.0,82,8108.1,1770,2631.234375
3827,1,3,7,6,2079.0,100,8108.1,1770,3525.26087
3828,2,1,5,9,1717.93,75,6699.927,1400,2230.744925
3829,1,3,1,1,2079.0,94,8108.1,1770,4019.4
3830,1,3,3,5,2079.0,89,8108.1,1770,2457.0
3831,2,1,4,5,1717.93,76,6699.927,1400,1515.820588
3832,1,3,2,5,2079.0,88,8108.1,1770,2371.816901
3833,4,6,2,6,623.48,76,2431.572,1950,890.6857143
3834,1,3,6,12,2079.0,88,8108.1,1770,2711.73913
3835,7,2,5,1,1561.76,77,6090.864,1925,1740.246857
3836,2,1,2,3,1717.93,75,6699.927,1400,1576.453412
3837,7,2,6,5,1561.76,90,6090.864,1925,1624.2304
3838,4,6,6,9,623.48,77,2431.572,1950,608.4563855
3839,2,1,2,6,1717.93,82,6699.927,1400,1868.248875
3840,1,3,3,9,2079.0,85,8108.1,1770,2135.958904
3841,4,6,2,6,623.48,82,2431.572,1950,834.504
3842,1,3,1,1,2079.0,90,8108.1,1770,3796.434783
3843,1,3,4,3,2079.0,90,8108.1,1770,2156.0
3844,1,3,3,5,2079.0,77,8108.1,1770,1856.25
3845,1,3,6,12,2079.0,86,8108.1,1770,2102.359551
3846,1,3,3,9,2079.0,82,8108.1,1770,2699.597015
3847,5,7,3,9,1363.71,87,5318.469,1850,1549.670455
3848,7,2,6,12,1561.76,81,6090.864,1925,1825.433766
3849,1,3,2,5,2079.0,82,8108.1,1770,2051.644737
3850,1,3,5,3,2079.0,84,8108.1,1770,1973.734177
3851,1,3,3,9,2079.0,77,8108.1,1770,2398.846154
3852,1,3,4,9,2079.0,80,8108.1,1770,2259.782609
3853,2,1,5,1,1717.93,76,6699.927,1400,1835.596438
3854,7,2,6,5,1561.76,75,6090.864,1925,1673.314286
3855,2,1,7,5,1717.93,98,6699.927,1400,3006.3775
3856,1,3,5,3,2079.0,87,8108.1,1770,2590.753846
3857,1,3,1,3,2079.0,90,8108.1,1770,3378.375
3858,7,2,7,5,1561.76,94,6090.864,1925,3085.428293
3859,1,3,5,9,2079.0,80,8108.1,1770,2673.0
3860,7,2,6,9,1561.76,84,6090.864,1925,1874.112
3861,4,6,5,12,623.48,82,2431.572,1950,638.1501176
3862,7,2,6,12,1561.76,80,6090.864,1925,1394.428571
3863,1,3,2,5,2079.0,90,8108.1,1770,2215.776316
3864,1,3,1,4,2079.0,92,8108.1,1770,3492.72
3865,1,3,2,4,2079.0,87,8108.1,1770,2338.875
3866,7,2,6,3,1561.76,76,6090.864,1925,1719.912911
3867,7,2,6,5,1561.76,78,6090.864,1925,2018.274462
3868,7,2,5,12,1561.76,81,6090.864,1925,1811.6416
3869,1,3,1,1,2079.0,98,8108.1,1770,4209.975
3870,1,3,1,1,2079.0,96,8108.1,1770,3367.98
3871,2,1,6,1,1717.93,77,6699.927,1400,2281.185738
3872,1,3,2,6,2079.0,78,8108.1,1770,1949.0625
3873,7,2,3,5,1561.76,80,6090.864,1925,1899.437838
3874,1,3,4,3,2079.0,79,8108.1,1770,2133.710526
3875,2,1,2,3,1717.93,81,6699.927,1400,1431.608333
3876,1,3,4,5,2079.0,85,8108.1,1770,2923.59375
3877,1,3,3,9,2079.0,78,8108.1,1770,2150.689655
3878,1,3,3,5,2079.0,79,8108.1,1770,2316.6
3879,7,2,3,3,1561.76,81,6090.864,1925,1524.127229
3880,7,2,6,9,1561.76,86,6090.864,1925,1646.179459
3881,7,2,6,1,1561.76,81,6090.864,1925,1860.331765
3882,7,2,1,3,1561.76,92,6090.864,1925,2851.909565
3883,2,1,4,3,1717.93,86,6699.927,1400,2534.65082
3884,7,2,7,1,1561.76,93,6090.864,1925,2724.0
3885,5,7,6,5,1363.71,80,5318.469,1850,1437.424054
3886,1,3,2,6,2079.0,81,8108.1,1770,2254.337349
3887,7,2,4,5,1561.76,82,6090.864,1925,2018.274462
3888,7,2,4,6,1561.76,87,6090.864,1925,1525.44
3889,4,6,6,5,623.48,80,2431.572,1950,789.091875
3890,1,3,4,3,2079.0,81,8108.1,1770,2103.174419
3891,4,6,5,1,623.48,90,2431.572,1950,644.9793103
3892,1,3,1,1,2079.0,100,8108.1,1770,3317.553191
3893,2,1,4,3,1717.93,84,6699.927,1400,2016.700435
3894,7,2,5,6,1561.76,80,6090.864,1925,1822.053333
3895,1,3,2,6,2079.0,87,8108.1,1770,2210.582278
3896,1,3,4,3,2079.0,88,8108.1,1770,2965.131148
3897,7,2,1,1,1561.76,99,6090.864,1925,3313.978537
3898,5,7,1,1,1363.71,98,5318.469,1850,2372.8554
3899,1,3,4,3,2079.0,78,8108.1,1770,2512.125
3900,2,1,6,1,1717.93,81,6699.927,1400,1982.226923
3901,5,7,4,6,1363.71,80,5318.469,1850,1347.666353
3902,4,6,2,6,623.48,79,2431.572,1950,689.1094737
3903,5,7,5,6,1363.71,77,5318.469,1850,1453.427763
3904,4,6,3,6,623.48,86,2431.572,1950,874.8832258
3905,1,3,7,6,2079.0,99,8108.1,1770,3436.714286
3906,1,3,6,12,2079.0,89,8108.1,1770,1962.202247
3907,1,3,1,3,2079.0,97,8108.1,1770,3182.142857
3908,7,2,4,6,1561.76,89,6090.864,1925,1543.386353
3909,1,3,5,3,2079.0,80,8108.1,1770,1930.5
3910,1,3,2,6,2079.0,83,8108.1,1770,2289.531646
3911,2,1,2,3,1717.93,76,6699.927,1400,2264.544091
3912,7,2,4,5,1561.76,84,6090.864,1925,2073.812459
3913,2,1,2,3,1717.93,88,6699.927,1400,2264.544091
3914,7,2,1,3,1561.76,91,6090.864,1925,2990.604255
3915,1,3,3,5,2079.0,75,8108.1,1770,1977.585366
3916,1,3,1,1,2079.0,100,8108.1,1770,3508.3125
3917,4,6,6,6,623.48,77,2431.572,1950,567.4368539
3918,7,2,4,12,1561.76,88,6090.864,1925,1561.76
3919,7,2,1,3,1561.76,100,6090.864,1925,2486.066939
3920,7,2,6,1,1561.76,86,6090.864,1925,1637.025542
3921,1,3,3,5,2079.0,79,8108.1,1770,2362.5
3922,7,2,6,9,1561.76,85,6090.864,1925,1454.052414
3923,5,7,1,3,1363.71,97,5318.469,1850,2254.296122
3924,1,3,1,1,2079.0,90,8108.1,1770,3981.06383
3925,7,2,5,6,1561.76,80,6090.864,1925,1421.377079
3926,1,3,7,6,2079.0,98,8108.1,1770,3969.0
3927,1,3,5,6,2079.0,81,8108.1,1770,2398.846154
3928,2,1,1,1,1717.93,98,6699.927,1400,3865.3425
3929,7,2,5,6,1561.76,80,6090.864,1925,1561.76
3930,2,1,1,3,1717.93,97,6699.927,1400,2629.484694
3931,5,7,5,1,1363.71,83,5318.469,1850,1313.202222
3932,1,3,7,1,2079.0,93,8108.1,1770,4019.4
3933,1,3,5,3,2079.0,87,8108.1,1770,2079.0
3934,4,6,6,6,623.48,90,2431.572,1950,677.6956522
3935,1,3,3,9,2079.0,82,8108.1,1770,2970.0
3936,2,1,3,9,1717.93,85,6699.927,1400,1515.820588
3937,2,1,2,6,1717.93,86,6699.927,1400,2166.085652
3938,2,1,4,6,1717.93,80,6699.927,1400,1891.897595
3939,1,3,6,12,2079.0,76,8108.1,1770,1801.8
3940,2,1,3,12,1717.93,84,6699.927,1400,2030.280909
3941,1,3,2,6,2079.0,86,8108.1,1770,2673.0
3942,1,3,6,12,2079.0,88,8108.1,1770,2970.0
3943,7,2,6,1,1561.76,85,6090.864,1925,1501.692308
3944,2,1,2,5,1717.93,86,6699.927,1400,1595.220714
3945,4,6,3,12,623.48,79,2431.572,1950,585.9209639
3946,1,3,5,6,2079.0,89,8108.1,1770,2494.8
3947,7,2,4,5,1561.76,83,6090.864,1925,2037.078261
3948,1,3,4,5,2079.0,77,8108.1,1770,2104.048193
3949,7,2,6,9,1561.76,78,6090.864,1925,1861.275616
3950,2,1,6,3,1717.93,90,6699.927,1400,1803.8265
3951,7,2,6,5,1561.76,85,6090.864,1925,1802.030769
3952,5,7,3,12,1363.71,76,5318.469,1850,1688.402857
3953,2,1,5,9,1717.93,82,6699.927,1400,1784.004231
3954,1,3,1,3,2079.0,93,8108.1,1770,4455.0
3955,7,2,1,3,1561.76,99,6090.864,1925,2492.170213
3956,1,3,5,3,2079.0,89,8108.1,1770,2440.565217
3957,1,3,1,3,2079.0,91,8108.1,1770,4009.5
3958,1,3,4,3,2079.0,88,8108.1,1770,1984.5
3959,7,2,6,1,1561.76,88,6090.864,1925,1579.307865
3960,7,2,5,12,1561.76,83,6090.864,1925,1464.15
3961,7,2,4,5,1561.76,90,6090.864,1925,1400.198621
3962,1,3,6,12,2079.0,90,8108.1,1770,2182.95
3963,2,1,2,3,1717.93,85,6699.927,1400,1763.138684
3964,1,3,5,3,2079.0,87,8108.1,1770,2104.9875
3965,4,6,7,5,623.48,100,2431.572,1950,1246.96
3966,1,3,5,6,2079.0,90,8108.1,1770,2350.173913
3967,4,6,6,6,623.48,82,2431.572,1950,779.35
3968,7,2,7,5,1561.76,90,6090.864,1925,2390.44898
3969,1,3,1,3,2079.0,96,8108.1,1770,3389.673913
3970,1,3,5,6,2079.0,87,8108.1,1770,2658.393443
3971,1,3,6,9,2079.0,79,8108.1,1770,2245.32
3972,1,3,2,5,2079.0,76,8108.1,1770,1856.25
3973,2,1,2,5,1717.93,81,6699.927,1400,1800.721807
3974,2,1,3,5,1717.93,84,6699.927,1400,2108.368636
3975,1,3,7,6,2079.0,94,8108.1,1770,4209.975
3976,1,3,5,9,2079.0,86,8108.1,1770,2054.541176
3977,1,3,5,6,2079.0,81,8108.1,1770,2268.0
3978,1,3,4,3,2079.0,79,8108.1,1770,2153.25
3979,1,3,5,6,2079.0,75,8108.1,1770,2028.903614
3980,2,1,2,6,1717.93,88,6699.927,1400,1552.346386
3981,1,3,2,6,2079.0,88,8108.1,1770,1907.788235
3982,1,3,4,5,2079.0,81,8108.1,1770,2405.7
3983,7,2,1,3,1561.76,96,6090.864,1925,2492.170213
3984,1,3,4,3,2079.0,83,8108.1,1770,1885.604651
3985,7,2,6,3,1561.76,76,6090.864,1925,1660.60557
3986,4,6,4,5,623.48,89,2431.572,1950,707.7340541
3987,1,3,6,6,2079.0,75,8108.1,1770,3017.903226
3988,1,3,5,6,2079.0,77,8108.1,1770,2187.0
3989,2,1,5,3,1717.93,85,6699.927,1400,1894.775735
3990,7,2,3,5,1561.76,80,6090.864,1925,1642.89039
3991,1,3,3,9,2079.0,75,8108.1,1770,2792.686567
3992,1,3,2,5,2079.0,86,8108.1,1770,2368.481013
3993,1,3,5,3,2079.0,89,8108.1,1770,2392.273973
3994,1,3,5,9,2079.0,84,8108.1,1770,2760.639344
3995,1,3,6,12,2079.0,79,8108.1,1770,2359.945946
3996,7,2,4,5,1561.76,79,6090.864,1925,1617.537143
3997,2,1,2,3,1717.93,86,6699.927,1400,1894.775735
3998,4,6,2,3,623.48,76,2431.572,1950,546.4206742
3999,1,3,1,3,2079.0,92,8108.1,1770,4252.5
4000,2,1,4,3,1717.93,76,6699.927,1400,1908.811111
4001,7,2,6,1,1561.76,78,6090.864,1925,1579.307865
4002,1,3,2,6,2079.0,77,8108.1,1770,2728.6875
4003,7,2,7,1,1561.76,100,6090.864,1925,2811.168
4004,1,3,2,5,2079.0,82,8108.1,1770,2444.22973
4005,7,2,5,12,1561.76,75,6090.864,1925,1470.96
4006,1,3,5,6,2079.0,86,8108.1,1770,2606.507463
4007,1,3,3,9,2079.0,78,8108.1,1770,2104.9875
4008,1,3,1,1,2079.0,95,8108.1,1770,3955.170732
4009,7,2,1,3,1561.76,97,6090.864,1925,2851.909565
4010,1,3,1,3,2079.0,95,8108.1,1770,3827.25
4011,4,6,4,3,623.48,87,2431.572,1950,753.3716667
4012,2,1,5,1,1717.93,84,6699.927,1400,1957.135443
4013,1,3,3,5,2079.0,76,8108.1,1770,2574.0
4014,4,6,1,3,623.48,93,2431.572,1950,1016.543478
4015,1,3,5,6,2079.0,77,8108.1,1770,2359.945946
4016,7,2,7,1,1561.76,93,6090.864,1925,3279.696
4017,1,3,5,6,2079.0,87,8108.1,1770,2740.5
4018,1,3,1,3,2079.0,95,8108.1,1770,3378.375
4019,7,2,6,9,1561.76,78,6090.864,1925,1490.770909
4020,7,2,4,6,1561.76,81,6090.864,1925,1604.547945
